CHANNEL,CHANNEL_ROLE,SHOCK,SHOCK_ROLE,HORIZON_MONTHS,OUTCOME,MODEL_VARIANT,MODEL_STATUS,COEFFICIENT,STANDARD_ERROR,T_STATISTIC,P_VALUE,CI_LOWER_95,CI_UPPER_95,N_OBSERVATIONS,N_ETFS,N_DATES,ERROR_MESSAGE,ARCHITECTURE_COLUMN,VALID_ROW_FLAG,FOCAL_REGRESSOR,INFERENCE_CLASS,COVARIANCE_STATUS,NONFINITE_COV_ELEMENTS,NEGATIVE_DIAGONAL_COUNT,ZERO_DIAGONAL_COUNT,TARGET_VARIANCE,MIN_COV_EIGENVALUE,PSD_WARNING,FINITE_COEFFICIENT,COVARIANCE_METHOD,DK_BANDWIDTH,DF_INFERENCE,WITHIN_ITERATIONS,WITHIN_CONVERGENCE,DESIGN_RANK,N_REGRESSORS,ABSORBED_EFFECT_DF,CONDITION_NUMBER,WITHIN_R_SQUARED,REGRESSORS
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,5,LP_CUM_RETURN_H5,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.25816518822996587,0.12100193302814619,-2.1335625123436186,0.034188952469240565,-0.49687781550156146,-0.01945256095837028,985,14,187,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.014641467796547973,0.00010197275126152347,False,True,DK_H5,5,186,1,5.842029177706706e-16,10,10,13,25.18001502991511,0.2317983490003832,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,5,LP_CUM_RETURN_H5,MONTH_FE_ROBUSTNESS,RELIABLE_ESTIMATE,-0.264173669061882,0.1305072452563085,-2.0242069207963174,0.04437924946729006,-0.5216383773807585,-0.006708960743005532,985,14,187,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.017032141064390254,0.001169596743575032,False,True,DK_H5,5,186,29,9.530515265865347e-12,3,3,199,3.3503012304657678,0.15869455072892613,HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,5,LP_CUM_RETURN_H5,LAG_AUGMENTED_ROBUSTNESS,RELIABLE_ESTIMATE,-0.21898993164964514,0.08231005081368611,-2.6605491004414805,0.008486746903423185,-0.38137695717105824,-0.05660290612823207,971,14,186,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.006774944464951589,5.323628847139144e-05,False,True,DK_H5,5,185,1,5.574990887096216e-16,17,17,13,30.851614196574957,0.30841149607555074,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|ETF_RETURN_L1|HIGH_CPU_REGIME_L1|HIGH_VIX_REGIME_L1|CPU_AND_VIX_STRESS_L1|HIGH_CPU_L1_X_ARCH|HIGH_VIX_L1_X_ARCH|JOINT_L1_X_ARCH
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,6,LP_CUM_RETURN_H6,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.2729181453340923,0.13449226701309527,-2.0292478623140373,0.04386593225775069,-0.5382538969219991,-0.007582393746185523,971,14,186,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.018088169886321715,0.00013601559022976406,False,True,DK_H6,6,185,1,4.0946935209293406e-16,10,10,13,25.1769386991164,0.2500156533744995,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,6,LP_CUM_RETURN_H6,MONTH_FE_ROBUSTNESS,RELIABLE_ESTIMATE,-0.276440054243279,0.14636775409471836,-1.8886677325416052,0.06050120474019216,-0.5652045973911357,0.012324488904577713,971,14,186,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.021423519438731945,0.0018282556488140955,False,True,DK_H6,6,185,30,4.826861133011562e-12,3,3,198,3.360984987558845,0.18449816191313662,HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,6,LP_CUM_RETURN_H6,LAG_AUGMENTED_ROBUSTNESS,RELIABLE_ESTIMATE,-0.23338829723199053,0.09586156744284566,-2.434638859531905,0.01586113613531436,-0.4225174700969726,-0.044259124367008434,957,14,185,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.009189440112599248,5.418029597800261e-05,False,True,DK_H6,6,184,1,2.9405907138720363e-16,17,17,13,30.84180997356591,0.29626857237526183,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|ETF_RETURN_L1|HIGH_CPU_REGIME_L1|HIGH_VIX_REGIME_L1|CPU_AND_VIX_STRESS_L1|HIGH_CPU_L1_X_ARCH|HIGH_VIX_L1_X_ARCH|JOINT_L1_X_ARCH
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,7,LP_CUM_RETURN_H7,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.2718308327389763,0.13578406308191135,-2.0019347379154144,0.0467606520077947,-0.5397247158036336,-0.003936949674319068,957,14,185,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.018437311787032482,0.00012665736357701384,False,True,DK_H7,7,184,1,2.9405907138720363e-16,10,10,13,25.17576606887704,0.23131396056158293,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,7,LP_CUM_RETURN_H7,MONTH_FE_ROBUSTNESS,RELIABLE_ESTIMATE,-0.27722905842133605,0.1442107781683311,-1.9223879237218897,0.05610154173513891,-0.5617483493191548,0.00729023247648275,957,14,185,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.020796748539915602,0.0025403442307506906,False,True,DK_H7,7,184,30,5.410824566176586e-12,3,3,197,3.3730491770517594,0.1616164134873187,HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,7,LP_CUM_RETURN_H7,LAG_AUGMENTED_ROBUSTNESS,RELIABLE_ESTIMATE,-0.23396353006318857,0.09834932093526025,-2.3789033603719356,0.018393558310466056,-0.4280079121140178,-0.03991914801235938,943,14,184,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.00967258892842682,4.684590247037138e-05,False,True,DK_H7,7,183,1,4.863259553521066e-16,17,17,13,30.83288961031858,0.276165974998706,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|ETF_RETURN_L1|HIGH_CPU_REGIME_L1|HIGH_VIX_REGIME_L1|CPU_AND_VIX_STRESS_L1|HIGH_CPU_L1_X_ARCH|HIGH_VIX_L1_X_ARCH|JOINT_L1_X_ARCH
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,8,LP_CUM_RETURN_H8,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.26154642757042196,0.1308583460381167,-1.9986988639932692,0.04712118391994104,-0.5197315034986509,-0.003361351642192978,943,14,184,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.017123906727831487,0.00011841501143809155,False,True,DK_H8,8,183,1,4.863259553521066e-16,10,10,13,25.52824916935959,0.2336194210616751,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,8,LP_CUM_RETURN_H8,MONTH_FE_ROBUSTNESS,RELIABLE_ESTIMATE,-0.25875088808946045,0.13925111678946814,-1.8581602363783005,0.06475249956580556,-0.533495000711113,0.015993224532192096,943,14,184,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.019390873527114095,0.0024165420777027655,False,True,DK_H8,8,183,30,6.060499324611612e-12,3,3,196,3.3867773673757027,0.13706772983339421,HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,8,LP_CUM_RETURN_H8,LAG_AUGMENTED_ROBUSTNESS,RELIABLE_ESTIMATE,-0.23272954783708152,0.10021786557207965,-2.3222361253512784,0.021326840575180226,-0.43046782266194183,-0.034991273012221186,929,14,183,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.010043620579823428,7.298360388768278e-05,False,True,DK_H8,8,182,1,4.792766062589473e-16,17,17,13,30.910815972781013,0.2906012740329659,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|ETF_RETURN_L1|HIGH_CPU_REGIME_L1|HIGH_VIX_REGIME_L1|CPU_AND_VIX_STRESS_L1|HIGH_CPU_L1_X_ARCH|HIGH_VIX_L1_X_ARCH|JOINT_L1_X_ARCH
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,9,LP_CUM_RETURN_H9,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.27513757364850255,0.11727521998097917,-2.3460844813859825,0.020048286185374905,-0.506531442859038,-0.043743704437967185,929,14,183,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.013753477221587058,0.0001262593095646247,False,True,DK_H9,9,182,1,4.792766062589473e-16,10,10,13,25.24087389196979,0.1994473757025924,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,9,LP_CUM_RETURN_H9,MONTH_FE_ROBUSTNESS,RELIABLE_ESTIMATE,-0.26629460340886874,0.12416812636738457,-2.1446293118812556,0.03330868091092075,-0.5112887564569876,-0.02130045036074993,929,14,183,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.015417723605586783,0.0022080979348309466,False,True,DK_H9,9,182,30,6.782061023891117e-12,3,3,195,3.3020174326059375,0.11553744555432222,HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,9,LP_CUM_RETURN_H9,LAG_AUGMENTED_ROBUSTNESS,RELIABLE_ESTIMATE,-0.2594522760967205,0.10902585174751182,-2.379731705261745,0.01836501074442195,-0.474577403249724,-0.04432714894371706,915,14,182,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.011886636349270426,5.7305825924299656e-05,False,True,DK_H9,9,181,1,4.697097411875662e-16,17,17,13,30.359501220019602,0.25093242320395026,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|ETF_RETURN_L1|HIGH_CPU_REGIME_L1|HIGH_VIX_REGIME_L1|CPU_AND_VIX_STRESS_L1|HIGH_CPU_L1_X_ARCH|HIGH_VIX_L1_X_ARCH|JOINT_L1_X_ARCH
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,10,LP_CUM_RETURN_H10,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.30660293753881807,0.13704965186357274,-2.237166846976223,0.02649562584157143,-0.5770234232388878,-0.03618245183874835,915,14,182,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.018782607075926484,0.00016337380364478738,False,True,DK_H10,10,181,1,2.817190924986335e-16,10,10,13,25.139470326706334,0.17292646652690957,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,10,LP_CUM_RETURN_H10,MONTH_FE_ROBUSTNESS,RELIABLE_ESTIMATE,-0.2905542089249076,0.13981982981891986,-2.078061526045363,0.039114650979333566,-0.5664406907656045,-0.014667727084210658,915,14,182,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.019549584810591707,0.002816003736508453,False,True,DK_H10,10,181,30,7.581837935255464e-12,3,3,194,3.2119326060125855,0.09910401966836346,HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,10,LP_CUM_RETURN_H10,LAG_AUGMENTED_ROBUSTNESS,RELIABLE_ESTIMATE,-0.29815776640078473,0.12922877093208132,-2.3072088688167383,0.02218137413039368,-0.5531559604316199,-0.04315957236994966,901,14,181,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.016700075236616343,6.010171363868987e-05,False,True,DK_H10,10,180,1,5.446840032415133e-16,17,17,13,30.84596513048109,0.23699814648553175,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|ETF_RETURN_L1|HIGH_CPU_REGIME_L1|HIGH_VIX_REGIME_L1|CPU_AND_VIX_STRESS_L1|HIGH_CPU_L1_X_ARCH|HIGH_VIX_L1_X_ARCH|JOINT_L1_X_ARCH
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,11,LP_CUM_RETURN_H11,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.2675439082865932,0.12772166096605572,-2.0947418492913092,0.037593684553749944,-0.5195682264787083,-0.015519590094478175,901,14,181,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.01631282267992808,0.00013394540160186508,False,True,DK_H11,11,180,1,2.392193257479619e-16,10,10,13,25.82879697779376,0.18151803323236992,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,11,LP_CUM_RETURN_H11,MONTH_FE_ROBUSTNESS,RELIABLE_ESTIMATE,-0.24932332527850637,0.13454975524201035,-1.853019537865799,0.06551655909231147,-0.5148210495587735,0.01617439900176071,901,14,181,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.018103636635684893,0.0037773583315972034,False,True,DK_H11,11,180,30,8.466338741186519e-12,3,3,193,3.2250889935389164,0.07294601324292227,HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,11,LP_CUM_RETURN_H11,LAG_AUGMENTED_ROBUSTNESS,RELIABLE_ESTIMATE,-0.2740712930255378,0.1357792169920027,-2.018506948980862,0.045031068021567436,-0.5420051597185973,-0.0061374263324782685,887,14,180,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.018435995766961356,5.511497444380479e-05,False,True,DK_H11,11,179,1,2.5302757305410545e-16,17,17,13,32.00677369609971,0.22709973801614614,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|ETF_RETURN_L1|HIGH_CPU_REGIME_L1|HIGH_VIX_REGIME_L1|CPU_AND_VIX_STRESS_L1|HIGH_CPU_L1_X_ARCH|HIGH_VIX_L1_X_ARCH|JOINT_L1_X_ARCH
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,12,LP_CUM_RETURN_H12,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.18447890669115444,0.10047186492751019,-1.8361250368374749,0.06799803153017676,-0.3827405837007969,0.013782770318488013,887,14,180,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.010094595642011853,0.00017036006722093066,False,True,DK_H12,12,179,1,2.2346796777711484e-16,10,10,13,25.818984838841615,0.1751780497720553,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,12,LP_CUM_RETURN_H12,MONTH_FE_ROBUSTNESS,RELIABLE_ESTIMATE,-0.1608525171172379,0.1079321429933057,-1.4903115295988747,0.13790233576054117,-0.37383560137208294,0.05213056713760719,887,14,180,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.011649347491127388,0.004203656948772393,False,True,DK_H12,12,179,30,9.442127635317377e-12,3,3,192,3.2404038547475027,0.05820836621724401,HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,12,LP_CUM_RETURN_H12,LAG_AUGMENTED_ROBUSTNESS,RELIABLE_ESTIMATE,-0.19888915540439026,0.11339499558419813,-1.7539500255697875,0.08116009564696483,-0.4226606725473251,0.024882361738544606,873,14,179,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.012858425023540315,6.038635259239056e-05,False,True,DK_H12,12,178,1,4.66417717607887e-16,17,17,13,31.990913514489886,0.22484172167405891,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|ETF_RETURN_L1|HIGH_CPU_REGIME_L1|HIGH_VIX_REGIME_L1|CPU_AND_VIX_STRESS_L1|HIGH_CPU_L1_X_ARCH|HIGH_VIX_L1_X_ARCH|JOINT_L1_X_ARCH
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,EXTREME_CPU_REGIME,PREDEFINED_CPU_EVENT,0,LP_CUM_RETURN_H0,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,0.01249695569765854,0.012879109620686726,0.9703276131438184,0.3331103768778693,-0.012906598491191232,0.03790050988650831,1055,14,192,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,SHOCK_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.00016587146462166539,2.2525767464053035e-06,False,True,DATE_CLUSTERED,0,191,1,2.203098814490545e-16,6,6,13,17.419500080515647,0.7488548650930487,EXTREME_CPU_REGIME|SHOCK_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE
EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,EXTREME_CPU_REGIME,PREDEFINED_CPU_EVENT,0,LP_CUM_RETURN_H0,MONTH_FE_ROBUSTNESS,RELIABLE_ESTIMATE,0.011097644503485413,0.014289850143787272,0.7766102787516133,0.43834942226336504,-0.017088541744604495,0.03928383075157532,1055,14,192,,EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,VALID_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_ROW,SHOCK_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.00020419981713189713,0.00020419981713189713,False,True,DATE_CLUSTERED,0,191,28,5.186989726624347e-12,1,1,204,1.0,0.004017264497037321,SHOCK_X_ARCH
