MODEL,CHANNEL,CHANNEL_ROLE,QUALITY,SHOCK,HORIZON_MONTHS,OUTCOME,COVARIANCE,PARAMETER,TARGET_PARAMETER,COEFFICIENT,STD_ERROR,TEST_STATISTIC,P_VALUE,SIGNIFICANCE,CI_LOWER_95,CI_UPPER_95,EXPECTED_SIGN,EXPECTED_SIGN_MATCH,N_OBSERVATIONS,N_ETFS,N_MONTHS,N_POSITIVE_SHOCK_MONTHS,R_SQUARED,ADJ_R_SQUARED,COEFFICIENT_WITH_STARS
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_CPU_SHOCK_12M_ETF_FE_CLUSTER_DATE,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CPU_SHOCK,12,CUM_RETURN_LEAD12,CLUSTER_DATE,CPU_SHOCK_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,CPU_SHOCK_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.19178049398177302,0.07903921237970998,2.4263968251662975,0.01674981427132897,**,0.03527495931345545,0.3482860286500906,NEGATIVE,0.0,223,7,120,62,0.4968489327500447,0.46809744319290436,0.191780**
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_CPU_SHOCK_12M_ETF_FE_CLUSTER_ETF,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CPU_SHOCK,12,CUM_RETURN_LEAD12,CLUSTER_ETF,CPU_SHOCK_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,CPU_SHOCK_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.19178049398177302,0.05371751178328971,3.5701671133887394,0.011781809276145328,**,0.06033847778522139,0.32322251017832465,NEGATIVE,0.0,223,7,120,62,0.4968489327500447,0.46809744319290436,0.191780**
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_CPU_SHOCK_12M_ETF_FE_TWO_WAY_CLUSTER,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CPU_SHOCK,12,CUM_RETURN_LEAD12,TWO_WAY_CLUSTER,CPU_SHOCK_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,CPU_SHOCK_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.19178049398177302,0.05108049855689133,3.75447576667984,0.00017370464885584907,***,0.09166271681026603,0.29189827115328004,NEGATIVE,0.0,223,7,120,62,0.4968489327500447,0.46809744319290436,0.191780***
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_CPU_SHOCK_12M_ETF_MONTH_FE_CLUSTER_ETF,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CPU_SHOCK,12,CUM_RETURN_LEAD12,CLUSTER_ETF,CPU_SHOCK_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,CPU_SHOCK_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.1704672154989671,0.07074148771734312,2.4097205331628193,0.052593894334199524,*,-0.0026309691642267263,0.3435654001621609,NEGATIVE,0.0,223,7,120,62,0.78683042693952,0.50704536229764,0.170467*
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_EXTREME_CPU_REGIME_1M_ETF_FE_CLUSTER_DATE,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,EXTREME_CPU_REGIME,1,ETF_RETURN_LEAD1,CLUSTER_DATE,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.014392585275832051,0.013837412550849908,1.0401211370219676,0.2996053843981277,,-0.01290210094669814,0.04168727149836224,NEGATIVE,0.0,1041,14,191,19,0.06008283390571023,0.04259172111845122,0.014393
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_EXTREME_CPU_REGIME_1M_ETF_FE_CLUSTER_ETF,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,EXTREME_CPU_REGIME,1,ETF_RETURN_LEAD1,CLUSTER_ETF,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.014392585275832051,0.008454730481942417,1.7023115410445884,0.11247271036405754,,-0.003872749456196898,0.032657920007861,NEGATIVE,0.0,1041,14,191,19,0.06008283390571023,0.04259172111845122,0.014393
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_EXTREME_CPU_REGIME_1M_ETF_FE_TWO_WAY_CLUSTER,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,EXTREME_CPU_REGIME,1,ETF_RETURN_LEAD1,TWO_WAY_CLUSTER,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.014392585275832051,0.0,,,,0.014392585275832051,0.014392585275832051,NEGATIVE,0.0,1041,14,191,19,0.06008283390571023,0.04259172111845122,0.014393
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_EXTREME_CPU_REGIME_1M_ETF_MONTH_FE_CLUSTER_ETF,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,EXTREME_CPU_REGIME,1,ETF_RETURN_LEAD1,CLUSTER_ETF,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.01307310692939448,0.008668528688593238,1.5081113991809416,0.15543900350953163,,-0.005654110747090857,0.031800324605879816,NEGATIVE,0.0,1041,14,191,19,0.7825303884011383,0.7294636410731864,0.013073
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_EXTREME_CPU_REGIME_3M_ETF_FE_CLUSTER_DATE,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,EXTREME_CPU_REGIME,3,CUM_RETURN_LEAD3,CLUSTER_DATE,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.05771992961647229,0.02751860073654497,2.0974878108471433,0.03728733048046393,**,0.003435012596953467,0.11200484663599111,NEGATIVE,0.0,1013,14,189,18,0.05799427935375567,0.03997000071097745,0.057720**
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_EXTREME_CPU_REGIME_3M_ETF_FE_CLUSTER_ETF,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,EXTREME_CPU_REGIME,3,CUM_RETURN_LEAD3,CLUSTER_ETF,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.05771992961647229,0.029810843478215228,1.9362058527009507,0.07488896142496995,*,-0.006682482256582106,0.12212234148952669,NEGATIVE,0.0,1013,14,189,18,0.05799427935375567,0.03997000071097745,0.057720*
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_EXTREME_CPU_REGIME_3M_ETF_FE_TWO_WAY_CLUSTER,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,EXTREME_CPU_REGIME,3,CUM_RETURN_LEAD3,TWO_WAY_CLUSTER,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.05771992961647229,0.027083676478986247,2.13117039930883,0.03307510666469548,**,0.004635923717659252,0.11080393551528533,NEGATIVE,0.0,1013,14,189,18,0.05799427935375567,0.03997000071097745,0.057720**
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_EXTREME_CPU_REGIME_3M_ETF_MONTH_FE_CLUSTER_ETF,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,EXTREME_CPU_REGIME,3,CUM_RETURN_LEAD3,CLUSTER_ETF,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.05397380328528792,0.03041093341650014,1.774815739657738,0.09933259604334221,*,-0.011725024081495894,0.11967263065207173,NEGATIVE,0.0,1013,14,189,18,0.6943774733156964,0.6181604975252899,0.053974*
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_EXTREME_CPU_REGIME_6M_ETF_FE_CLUSTER_DATE,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,EXTREME_CPU_REGIME,6,CUM_RETURN_LEAD6,CLUSTER_DATE,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.1474064078881606,0.04372037793413053,3.3715721330278585,0.0009099861162289962,***,0.06115178822493243,0.23366102755138873,NEGATIVE,0.0,971,14,186,15,0.08993682978966944,0.07175470546370055,0.147406***
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_EXTREME_CPU_REGIME_6M_ETF_FE_CLUSTER_ETF,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,EXTREME_CPU_REGIME,6,CUM_RETURN_LEAD6,CLUSTER_ETF,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.1474064078881606,0.07595928545466993,1.9405976110205516,0.07430767204193385,*,-0.016693651575418328,0.3115064673517395,NEGATIVE,0.0,971,14,186,15,0.08993682978966944,0.07175470546370055,0.147406*
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_EXTREME_CPU_REGIME_6M_ETF_FE_TWO_WAY_CLUSTER,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,EXTREME_CPU_REGIME,6,CUM_RETURN_LEAD6,TWO_WAY_CLUSTER,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.1474064078881606,0.06875325729199856,2.143991625911164,0.032033557770063864,**,0.012650023595843413,0.2821627921804778,NEGATIVE,0.0,971,14,186,15,0.08993682978966944,0.07175470546370055,0.147406**
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_EXTREME_CPU_REGIME_6M_ETF_MONTH_FE_CLUSTER_ETF,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,EXTREME_CPU_REGIME,6,CUM_RETURN_LEAD6,CLUSTER_ETF,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.13153910405632133,0.05995891489302342,2.1938206235221025,0.04702804009260167,**,0.002005743645913466,0.26107246446672916,NEGATIVE,0.0,971,14,186,15,0.6370286461066459,0.5433434328449371,0.131539**
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_EXTREME_CPU_REGIME_12M_ETF_FE_CLUSTER_DATE,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,EXTREME_CPU_REGIME,12,CUM_RETURN_LEAD12,CLUSTER_DATE,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.11876805172224668,0.06625951478812515,1.7924678757764154,0.07474680992901359,*,-0.011982208852860152,0.2495183122973535,NEGATIVE,0.0,887,14,180,9,0.15155800293549548,0.13296469504134834,0.118768*
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_EXTREME_CPU_REGIME_12M_ETF_FE_CLUSTER_ETF,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,EXTREME_CPU_REGIME,12,CUM_RETURN_LEAD12,CLUSTER_ETF,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.11876805172224668,0.045266616996936994,2.623744816854399,0.02103594944663119,**,0.020975471177958158,0.2165606322665352,NEGATIVE,0.0,887,14,180,9,0.15155800293549548,0.13296469504134834,0.118768**
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_EXTREME_CPU_REGIME_12M_ETF_FE_TWO_WAY_CLUSTER,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,EXTREME_CPU_REGIME,12,CUM_RETURN_LEAD12,TWO_WAY_CLUSTER,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.11876805172224668,0.0,,,,0.11876805172224668,0.11876805172224668,NEGATIVE,0.0,887,14,180,9,0.15155800293549548,0.13296469504134834,0.118768
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_EXTREME_CPU_REGIME_12M_ETF_MONTH_FE_CLUSTER_ETF,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,EXTREME_CPU_REGIME,12,CUM_RETURN_LEAD12,CLUSTER_ETF,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,EXTREME_CPU_REGIME_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.10548089713329852,0.0295814709591625,3.565775930443617,0.0034505882817975715,***,0.041574014461059544,0.1693877798055375,NEGATIVE,0.0,887,14,180,9,0.6161505528514212,0.5092487587681951,0.105481***
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_CPU_AND_VIX_STRESS_1M_ETF_FE_CLUSTER_DATE,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CPU_AND_VIX_STRESS,1,ETF_RETURN_LEAD1,CLUSTER_DATE,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.022138953153088854,0.01563109246078872,1.416340745768435,0.1583131255577306,,-0.008693817241285227,0.052971723547462934,NEGATIVE,0.0,1041,14,191,17,0.09130148761406864,0.07439132920531966,0.022139
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_CPU_AND_VIX_STRESS_1M_ETF_FE_CLUSTER_ETF,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CPU_AND_VIX_STRESS,1,ETF_RETURN_LEAD1,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.022138953153088854,0.00875347448285427,2.5291617855804778,0.025164746935034496,**,0.0032282212451836476,0.04104968506099406,NEGATIVE,0.0,1041,14,191,17,0.09130148761406864,0.07439132920531966,0.022139**
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_CPU_AND_VIX_STRESS_1M_ETF_FE_TWO_WAY_CLUSTER,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CPU_AND_VIX_STRESS,1,ETF_RETURN_LEAD1,TWO_WAY_CLUSTER,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.022138953153088854,0.0,,,,0.022138953153088854,0.022138953153088854,NEGATIVE,0.0,1041,14,191,17,0.09130148761406864,0.07439132920531966,0.022139
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_CPU_AND_VIX_STRESS_1M_ETF_MONTH_FE_CLUSTER_ETF,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CPU_AND_VIX_STRESS,1,ETF_RETURN_LEAD1,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.025048108184409945,0.006658514888100614,3.7618160513800527,0.0023735111031442544,***,0.010663261321566529,0.03943295504725336,NEGATIVE,0.0,1041,14,191,17,0.7850233489023786,0.732564931648892,0.025048***
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_CPU_AND_VIX_STRESS_3M_ETF_FE_CLUSTER_DATE,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CPU_AND_VIX_STRESS,3,CUM_RETURN_LEAD3,CLUSTER_DATE,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.023497459052486423,0.03418393639098658,0.6873830674071256,0.49268847639558283,,-0.043935916944748264,0.0909308350497211,NEGATIVE,0.0,1013,14,189,17,0.061486526901889826,0.043529068705651985,0.023497
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_CPU_AND_VIX_STRESS_3M_ETF_FE_CLUSTER_ETF,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CPU_AND_VIX_STRESS,3,CUM_RETURN_LEAD3,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.023497459052486423,0.010522281675399448,2.2331144306298385,0.04374918673711124,**,0.0007654515264806684,0.04622946657849218,NEGATIVE,0.0,1013,14,189,17,0.061486526901889826,0.043529068705651985,0.023497**
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_CPU_AND_VIX_STRESS_3M_ETF_FE_TWO_WAY_CLUSTER,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CPU_AND_VIX_STRESS,3,CUM_RETURN_LEAD3,TWO_WAY_CLUSTER,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.023497459052486423,0.0,,,,0.023497459052486423,0.023497459052486423,NEGATIVE,0.0,1013,14,189,17,0.061486526901889826,0.043529068705651985,0.023497
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_CPU_AND_VIX_STRESS_3M_ETF_MONTH_FE_CLUSTER_ETF,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CPU_AND_VIX_STRESS,3,CUM_RETURN_LEAD3,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.026863194240671927,0.009324483738169461,2.880930997896253,0.01287038699386837,**,0.006718871835033623,0.04700751664631023,NEGATIVE,0.0,1013,14,189,17,0.6885691523455342,0.6109036816959019,0.026863**
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_CPU_AND_VIX_STRESS_6M_ETF_FE_CLUSTER_DATE,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CPU_AND_VIX_STRESS,6,CUM_RETURN_LEAD6,CLUSTER_DATE,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.021493428351346024,0.05820652816085541,0.3692614734201002,0.7123551359556586,,-0.09334048173048382,0.13632733843317585,NEGATIVE,0.0,971,14,186,17,0.06485660989667863,0.046173408622269374,0.021493
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_CPU_AND_VIX_STRESS_6M_ETF_FE_CLUSTER_ETF,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CPU_AND_VIX_STRESS,6,CUM_RETURN_LEAD6,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.021493428351346024,0.040572328670858346,0.5297558472847526,0.6052110605775088,,-0.066157758828883,0.10914461553157506,NEGATIVE,0.0,971,14,186,17,0.06485660989667863,0.046173408622269374,0.021493
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_CPU_AND_VIX_STRESS_6M_ETF_FE_TWO_WAY_CLUSTER,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CPU_AND_VIX_STRESS,6,CUM_RETURN_LEAD6,TWO_WAY_CLUSTER,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.021493428351346024,0.03991849074753975,0.5384328903434482,0.5902782246376683,,-0.056746813513831894,0.09973367021652393,NEGATIVE,0.0,971,14,186,17,0.06485660989667863,0.046173408622269374,0.021493
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_CPU_AND_VIX_STRESS_6M_ETF_MONTH_FE_CLUSTER_ETF,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CPU_AND_VIX_STRESS,6,CUM_RETURN_LEAD6,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,0.025465682570124337,0.04385598400722063,0.580666085748562,0.5713948291036969,,-0.06927941067740855,0.12021077581765723,NEGATIVE,0.0,971,14,186,17,0.6207947081983195,0.5229194123895848,0.025466
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_CPU_AND_VIX_STRESS_12M_ETF_FE_CLUSTER_DATE,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CPU_AND_VIX_STRESS,12,CUM_RETURN_LEAD12,CLUSTER_DATE,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,-0.09538103045792959,0.07309640809985753,-1.3048661751974033,0.19361343583984633,,-0.23962256975567234,0.04886050883981316,NEGATIVE,1.0,887,14,180,15,0.10608732530780773,0.08649754350947825,-0.095381
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_CPU_AND_VIX_STRESS_12M_ETF_FE_CLUSTER_ETF,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CPU_AND_VIX_STRESS,12,CUM_RETURN_LEAD12,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,-0.09538103045792959,0.05169406249102126,-1.8451061081627376,0.08791852978746806,*,-0.20705926278876075,0.01629720187290158,NEGATIVE,1.0,887,14,180,15,0.10608732530780773,0.08649754350947825,-0.095381*
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_CPU_AND_VIX_STRESS_12M_ETF_FE_TWO_WAY_CLUSTER,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CPU_AND_VIX_STRESS,12,CUM_RETURN_LEAD12,TWO_WAY_CLUSTER,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,-0.09538103045792959,0.0,,,,-0.09538103045792959,-0.09538103045792959,NEGATIVE,1.0,887,14,180,15,0.10608732530780773,0.08649754350947825,-0.095381
EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN_CPU_AND_VIX_STRESS_12M_ETF_MONTH_FE_CLUSTER_ETF,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CPU_AND_VIX_STRESS,12,CUM_RETURN_LEAD12,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,CPU_AND_VIX_STRESS_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MAIN,-0.0890048374909517,0.05808202724997338,-1.5323989486092273,0.14939203650378208,,-0.2144834286656119,0.036473753683708504,NEGATIVE,1.0,887,14,180,15,0.6165541148643474,0.5097647125105509,-0.089005
EXTENDED_ARCHITECTURE_RISK_FINAL_MODERATE_CPU_SHOCK_1M_ETF_FE_CLUSTER_DATE,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MODERATE,CPU_SHOCK,1,ETF_RETURN_LEAD1,CLUSTER_DATE,CPU_SHOCK_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MODERATE,CPU_SHOCK_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MODERATE,0.009726930297512698,0.006039894521543028,1.610447047182495,0.10994975988242088,,-0.0022326640984075986,0.021686524693432997,NEGATIVE,0.0,556,13,120,62,0.10956407364586507,0.079717059354665,0.009727
EXTENDED_ARCHITECTURE_RISK_FINAL_MODERATE_CPU_SHOCK_1M_ETF_FE_CLUSTER_ETF,EXTENDED_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MODERATE,CPU_SHOCK,1,ETF_RETURN_LEAD1,CLUSTER_ETF,CPU_SHOCK_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MODERATE,CPU_SHOCK_X_EXTENDED_ARCHITECTURE_RISK_FINAL_MODERATE,0.009726930297512698,0.0025326207227107235,3.8406581018186317,0.002349657261015142,***,0.0042088237741894855,0.015245036820835911,NEGATIVE,0.0,556,13,120,62,0.10956407364586507,0.079717059354665,0.009727***
